pos,desc_lis,img_lis,min,max_coll,voti,perc,area,circ_sto,cod_pr,data_prec_elez,desc_pr,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,non_valid,perc_vot,prov_sto,reg_sto,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
18,LA SINISTRA,1-20190526000000-18.png,N,NA,6622,"1,97",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,2740,"0,82",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,2328,"0,69",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1444,"0,43",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,1291,"0,38",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,962,"0,29",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,593,"0,18",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,499,"0,15",I,4,41,2.0140525e+13,LECCE,20190527114103,2.0190526e+13,364455,331943,696398,SCRUTINI,S,PROVINCIA,NULL,"51,42",41,16,12234,35,10372,ESERCIZIO,819,819,Europee,335468,179938,178171,358109
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,54513,"26,88",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,51702,"25,50",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,31594,"15,58",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,23747,"11,71",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,18505,"9,13",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,7466,"3,68",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,6389,"3,15",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
18,LA SINISTRA,1-20190526000000-18.png,N,NA,3874,"1,91",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,1545,"0,76",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,1100,"0,54",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,696,"0,34",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,640,"0,32",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,443,"0,22",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,366,"0,18",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,192,"0,09",I,4,78,2.0140525e+13,TARANTO,20190527060217,2.0190526e+13,249049,228727,477776,SCRUTINI,S,PROVINCIA,NULL,"44,33",78,16,2823,6,6197,ESERCIZIO,543,543,Europee,202772,100944,110854,211798
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,35617,"25,65",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,35226,"25,37",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,33706,"24,27",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,11707,"8,43",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,9379,"6,75",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
18,LA SINISTRA,1-20190526000000-18.png,N,NA,3702,"2,67",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,3557,"2,56",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,2544,"1,83",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,977,"0,70",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,628,"0,45",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,592,"0,43",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,438,"0,32",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,429,"0,31",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,235,"0,17",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,139,"0,10",I,5,17,2.0140525e+13,CAGLIARI,20190527052041,2.0190526e+13,188915,172009,360924,SCRUTINI,S,PROVINCIA,NULL,"39,11",17,20,552,6,1714,ESERCIZIO,436,436,Europee,138876,70656,70492,141148
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,16380,"27,78",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,15924,"27,00",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,15611,"26,47",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,3667,"6,22",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,2803,"4,75",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1318,"2,24",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,1022,"1,73",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,765,"1,30",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,569,"0,96",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,402,"0,68",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,167,"0,28",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,141,"0,24",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,89,"0,15",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,81,"0,14",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,29,"0,05",I,5,53,2.0140525e+13,NUORO,20190527052612,2.0190526e+13,90266,85901,176167,SCRUTINI,S,PROVINCIA,NULL,"34,36",53,20,316,0,1253,ESERCIZIO,251,251,Europee,58968,29354,31183,60537
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,14295,"30,41",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,11855,"25,22",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,9807,"20,86",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,3851,"8,19",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,3143,"6,69",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,1065,"2,27",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1009,"2,15",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,714,"1,52",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,435,"0,93",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,311,"0,66",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,179,"0,38",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,129,"0,27",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,125,"0,27",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,48,"0,10",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,38,"0,08",I,5,95,2.0140525e+13,ORISTANO,20190527051810,2.0190526e+13,70237,67429,137666,SCRUTINI,S,PROVINCIA,NULL,"35,10",95,20,320,0,996,ESERCIZIO,211,211,Europee,47004,23492,24828,48320
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,41554,"28,85",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,37113,"25,77",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,35224,"24,46",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,10991,"7,63",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,7720,"5,36",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,3064,"2,13",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,2429,"1,69",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
18,LA SINISTRA,1-20190526000000-18.png,N,NA,2234,"1,55",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,1276,"0,89",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,648,"0,45",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,568,"0,39",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,470,"0,33",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,323,"0,22",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,320,"0,22",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,98,"0,07",I,5,73,2.0140525e+13,SASSARI,20190527054904,2.0190526e+13,208577,199355,407932,SCRUTINI,S,PROVINCIA,NULL,"36,08",73,20,706,2,2460,ESERCIZIO,539,539,Europee,144032,71191,76009,147200
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,28419,"27,71",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,27247,"26,56",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,23079,"22,50",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,8173,"7,97",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,7636,"7,44",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
18,LA SINISTRA,1-20190526000000-18.png,N,NA,2447,"2,39",I,NULL,111,NULL,SUD SARDEGNA,20190527052255,2.0190526e+13,153857,149953,303810,SCRUTINI,S,PROVINCIA,NULL,"34,68",NULL,NULL,707,0,2091,ESERCIZIO,403,403,Europee,102574,49235,56137,105372
